F_Longitude,F_Latitude,T_Longitude,T_Latitude,F,T,Num
47.411631,28.369885,46.227638,2.213749,Moldova,France,369
4.570868,-74.297333,46.227638,2.213749,Colombia,France,397
53.709807,27.953389,46.227638,2.213749,Belarus,France,413
9.145,40.489673,46.227638,2.213749,Ethiopia,France,423
6.611111,20.939444,46.227638,2.213749,Central African Republic,France,530
7.946527,-1.023194,46.227638,2.213749,Ghana,France,569
7.369722,12.354722,46.227638,2.213749,Cameroon,France,582
8.619543,0.824782,46.227638,2.213749,Togo,France,586
9.081999,8.675277,46.227638,2.213749,Nigeria,France,606
35.86166,104.195397,46.227638,2.213749,China,France,665
48.379433,31.16558,46.227638,2.213749,Ukraine,France,678
5.152149,46.199616,46.227638,2.213749,Somalia,France,686
11.803749,-15.180413,46.227638,2.213749,Guinea-Bissau,France,832
15.454166,18.732207,46.227638,2.213749,Chad,France,892
17.570692,-3.996166,46.227638,2.213749,Mali,France,1049
12.862807,30.217636,46.227638,2.213749,Sudan,France,1151
28.033886,1.659626,46.227638,2.213749,Algeria,France,1268
33.93911,67.709953,46.227638,2.213749,Afghanistan,France,1345
41.153332,20.168331,46.227638,2.213749,Albania,France,1374
7.539989,-5.54708,46.227638,2.213749,C?te d'Ivoire,France,1603
33.223191,43.679291,46.227638,2.213749,Iraq,France,1656
32.427908,53.688046,46.227638,2.213749,Iran,France,1661
23.684994,90.356331,46.227638,2.213749,Bangladesh,France,1717
40.143105,47.576927,46.227638,2.213749,Azerbaijan,France,1745
42.315407,43.356892,46.227638,2.213749,Georgia,France,1889
9.945587,-9.696645,46.227638,2.213749,Guinea,France,2089
-1.940278,29.873888,46.227638,2.213749,Rwanda,France,2184
40.069099,45.038189,46.227638,2.213749,Armenia,France,2187
-11.202692,17.873887,46.227638,2.213749,Angola,France,2814
18.971187,-72.285215,46.227638,2.213749,Haiti,France,3152
43.915886,17.679076,46.227638,2.213749,Bosnia and Herzegovina,France,3834
21.00789,-10.940835,46.227638,2.213749,Mauritania,France,4125
19.85627,102.495496,46.227638,2.213749,Laos,France,7496
61.52401,105.318756,46.227638,2.213749,Russia,France,7615
44.016521,21.005859,46.227638,2.213749,Serbia,France,8395
14.058324,108.277199,46.227638,2.213749,Viet Nam ,France,8583
-0.228021,15.827659,46.227638,2.213749,Congo [Republic],France,9952
38.963745,35.243322,46.227638,2.213749,Turkey,France,10564
12.565679,104.990963,46.227638,2.213749,Cambodia,France,13195
7.873054,80.771797,46.227638,2.213749,Sri Lanka,France,18102
7.369722,12.354722,-0.803689,11.609444,Cameroon,Gabon,1
7.946527,-1.023194,-0.803689,11.609444,Ghana,Gabon,1
9.145,40.489673,-0.803689,11.609444,Ethiopia,Gabon,1
9.945587,-9.696645,-0.803689,11.609444,Guinea,Gabon,1
17.607789,8.081666,-0.803689,11.609444,Niger,Gabon,1
-6.369028,34.888822,-0.803689,11.609444,Tanzania,Gabon,2
6.611111,20.939444,-0.803689,11.609444,Central African Republic,Gabon,3
7.539989,-5.54708,-0.803689,11.609444,C?te d'Ivoire,Gabon,4
14.058324,108.277199,-0.803689,11.609444,Viet Nam ,Gabon,4
5.152149,46.199616,-0.803689,11.609444,Somalia,Gabon,5
12.862807,30.217636,-0.803689,11.609444,Sudan,Gabon,6
6.428055,-9.429499,-0.803689,11.609444,Liberia,Gabon,7
8.619543,0.824782,-0.803689,11.609444,Togo,Gabon,11
8.460555,-11.779889,-0.803689,11.609444,Sierra Leone,Gabon,12
21.00789,-10.940835,-0.803689,11.609444,Mauritania,Gabon,18
1.650801,10.267895,-0.803689,11.609444,Equatorial Guinea,Gabon,30
-3.373056,29.918886,-0.803689,11.609444,Burundi,Gabon,39
-1.940278,29.873888,-0.803689,11.609444,Rwanda,Gabon,62
-11.202692,17.873887,-0.803689,11.609444,Angola,Gabon,69
-0.228021,15.827659,-0.803689,11.609444,Congo [Republic],Gabon,78
15.454166,18.732207,-0.803689,11.609444,Chad,Gabon,940
-1.940278,29.873888,13.443182,-15.310139,Rwanda,Gambia,1
11.803749,-15.180413,13.443182,-15.310139,Guinea-Bissau,Gambia,1
28.394857,84.124008,13.443182,-15.310139,Nepal,Gambia,2
5.152149,46.199616,13.443182,-15.310139,Somalia,Gambia,4
-0.228021,15.827659,13.443182,-15.310139,Congo [Republic],Gambia,7
7.539989,-5.54708,13.443182,-15.310139,C?te d'Ivoire,Gambia,59
6.428055,-9.429499,13.443182,-15.310139,Liberia,Gambia,762
8.460555,-11.779889,13.443182,-15.310139,Sierra Leone,Gambia,6454
14.497401,-14.452362,13.443182,-15.310139,Senegal,Gambia,7546
32.427908,53.688046,42.315407,43.356892,Iran,Georgia,1
38.963745,35.243322,42.315407,43.356892,Turkey,Georgia,1
33.223191,43.679291,42.315407,43.356892,Iraq,Georgia,3
38.861034,71.276093,42.315407,43.356892,Tajikistan,Georgia,3
40.143105,47.576927,42.315407,43.356892,Azerbaijan,Georgia,3
33.93911,67.709953,42.315407,43.356892,Afghanistan,Georgia,4
61.52401,105.318756,42.315407,43.356892,Russia,Georgia,981
-26.522503,31.465866,51.165691,10.451526,Swaziland,Germany,1
-6.314993,143.95555,51.165691,10.451526,Papua New Guinea,Germany,1
3.202778,73.22068,51.165691,10.451526,Maldives,Germany,1
7.51498,134.58252,51.165691,10.451526,Palau,Germany,1
12.984305,-61.287228,51.165691,10.451526,Saint Vincent and the Grenadines,Germany,1
17.060816,-61.796428,51.165691,10.451526,Antigua and Barbuda,Germany,1
56.26392,9.501785,51.165691,10.451526,Denmark,Germany,1
-21.178986,-175.198242,51.165691,10.451526,Tonga,Germany,2
-16.578193,179.414413,51.165691,10.451526,Fiji,Germany,2
-7.109535,177.64933,51.165691,10.451526,Tuvalu,Germany,2
3.919305,-56.027783,51.165691,10.451526,Suriname,Germany,2
12.262776,-61.604171,51.165691,10.451526,Grenada,Germany,2
17.189877,-88.49765,51.165691,10.451526,Belize,Germany,2
25.03428,-77.39628,51.165691,10.451526,Bahamas,Germany,2
61.92411,25.748151,51.165691,10.451526,Finland,Germany,2
-11.875001,43.872219,51.165691,10.451526,Comoros,Germany,3
50.503887,4.469936,51.165691,10.451526,Belgium,Germany,3
-29.609988,28.233608,51.165691,10.451526,Lesotho,Germany,4
-20.348404,57.552152,51.165691,10.451526,Mauritius,Germany,4
-13.759029,-172.104629,51.165691,10.451526,Samoa,Germany,4
60.128161,18.643501,51.165691,10.451526,Sweden,Germany,4
64.963051,-19.020835,51.165691,10.451526,Iceland,Germany,4
-22.328474,24.684866,51.165691,10.451526,Botswana,Germany,5
-13.254308,34.301525,51.165691,10.451526,Malawi,Germany,5
-4.679574,55.491977,51.165691,10.451526,Seychelles,Germany,5
-3.370417,-168.734039,51.165691,10.451526,Kiribati,Germany,5
13.909444,-60.978893,51.165691,10.451526,Saint Lucia,Germany,5
15.414999,-61.370976,51.165691,10.451526,Dominica,Germany,5
47.516231,14.550072,51.165691,10.451526,Austria,Germany,5
4.860416,-58.93018,51.165691,10.451526,Guyana,Germany,6
11.825138,42.590275,51.165691,10.451526,Djibouti,Germany,6
13.193887,-59.543198,51.165691,10.451526,Barbados,Germany,6
40.463667,-3.74922,51.165691,10.451526,Spain,Germany,6
-40.900557,174.885971,51.165691,10.451526,New Zealand,Germany,8
39.399872,-8.224454,51.165691,10.451526,Portugal,Germany,8
8.537981,-80.782127,51.165691,10.451526,Panama,Germany,9
-0.803689,11.609444,51.165691,10.451526,Gabon,Germany,10
6.611111,20.939444,51.165691,10.451526,Central African Republic,Germany,12
46.227638,2.213749,51.165691,10.451526,France,Germany,12
52.132633,5.291266,51.165691,10.451526,Netherlands,Germany,13
1.650801,10.267895,51.165691,10.451526,Equatorial Guinea,Germany,15
25.930414,50.637772,51.165691,10.451526,Bahrain,Germany,15
55.378051,-3.435973,51.165691,10.451526,United Kingdom,Germany,16
-13.133897,27.849332,51.165691,10.451526,Zambia,Germany,17
39.074208,21.824312,51.165691,10.451526,Greece,Germany,17
12.865416,-85.207229,51.165691,10.451526,Nicaragua,Germany,18
15.783471,-90.230759,51.165691,10.451526,Guatemala,Germany,18
46.818188,8.227512,51.165691,10.451526,Switzerland,Germany,18
-22.95764,18.49041,51.165691,10.451526,Namibia,Germany,19
10.691803,-61.222503,51.165691,10.451526,Trinidad and Tobago,Germany,19
-32.522779,-55.765835,51.165691,10.451526,Uruguay,Germany,21
-18.766947,46.869107,51.165691,10.451526,Madagascar,Germany,21
9.748917,-83.753428,51.165691,10.451526,Costa Rica,Germany,23
13.794185,-88.89653,51.165691,10.451526,El Salvador,Germany,23
46.151241,14.995463,51.165691,10.451526,Slovenia,Germany,23
-38.416097,-63.616672,51.165691,10.451526,Argentina,Germany,24
11.803749,-15.180413,51.165691,10.451526,Guinea-Bissau,Germany,24
15.199999,-86.241905,51.165691,10.451526,Honduras,Germany,24
48.669026,19.699024,51.165691,10.451526,Slovakia,Germany,27
41.87194,12.56738,51.165691,10.451526,Italy,Germany,32
15.454166,18.732207,51.165691,10.451526,Chad,Germany,34
-6.369028,34.888822,51.165691,10.451526,Tanzania,Germany,36
21.00789,-10.940835,51.165691,10.451526,Mauritania,Germany,36
21.512583,55.923255,51.165691,10.451526,Oman,Germany,36
-25.274398,133.775136,51.165691,10.451526,Australia,Germany,37
-23.442503,-58.443832,51.165691,10.451526,Paraguay,Germany,40
18.971187,-72.285215,51.165691,10.451526,Haiti,Germany,41
-19.015438,29.154857,51.165691,10.451526,Zimbabwe,Germany,42
1.352083,103.819836,51.165691,10.451526,Singapore,Germany,42
17.570692,-3.996166,51.165691,10.451526,Mali,Germany,43
-16.290154,-63.588653,51.165691,10.451526,Bolivia,Germany,54
25.354826,51.183884,51.165691,10.451526,Qatar,Germany,58
18.109581,-77.297508,51.165691,10.451526,Jamaica,Germany,59
56.130366,-106.346771,51.165691,10.451526,Canada,Germany,63
58.595272,25.013607,51.165691,10.451526,Estonia,Germany,77
6.42375,-66.58973,51.165691,10.451526,Venezuela,Germany,86
14.497401,-14.452362,51.165691,10.451526,Senegal,Germany,91
29.31166,47.481766,51.165691,10.451526,Kuwait,Germany,96
27.514162,90.433601,51.165691,10.451526,Bhutan,Germany,98
9.30769,2.315834,51.165691,10.451526,Benin,Germany,105
4.210484,101.975766,51.165691,10.451526,Malaysia,Germany,110
13.443182,-15.310139,51.165691,10.451526,Gambia,Germany,114
12.238333,-1.561593,51.165691,10.451526,Burkina Faso,Germany,116
-3.373056,29.918886,51.165691,10.451526,Burundi,Germany,123
47.162494,19.503304,51.165691,10.451526,Hungary,Germany,128
38.861034,71.276093,51.165691,10.451526,Tajikistan,Germany,129
12.565679,104.990963,51.165691,10.451526,Cambodia,Germany,130
17.607789,8.081666,51.165691,10.451526,Niger,Germany,135
18.735693,-70.162651,51.165691,10.451526,Dominican Republic,Germany,148
-1.831239,-78.183406,51.165691,10.451526,Ecuador,Germany,154
-18.665695,35.529562,51.165691,10.451526,Mozambique,Germany,158
36.204824,138.252924,51.165691,10.451526,Japan,Germany,158
23.634501,-102.552784,51.165691,10.451526,Mexico,Germany,159
49.817492,15.472962,51.165691,10.451526,Czech Republic,Germany,159
-30.559482,22.937506,51.165691,10.451526,South Africa,Germany,170
19.85627,102.495496,51.165691,10.451526,Laos,Germany,171
40.339852,127.510093,51.165691,10.451526,North Korea,Germany,180
1.373333,32.290275,51.165691,10.451526,Uganda,Germany,183
46.862496,103.846656,51.165691,10.451526,Mongolia,Germany,186
55.169438,23.881275,51.165691,10.451526,Lithuania,Germany,186
-1.940278,29.873888,51.165691,10.451526,Rwanda,Germany,194
23.424076,53.847818,51.165691,10.451526,United Arab Emirates,Germany,204
42.733883,25.48583,51.165691,10.451526,Bulgaria,Germany,206
38.969719,59.556278,51.165691,10.451526,Turkmenistan,Germany,242
6.428055,-9.429499,51.165691,10.451526,Liberia,Germany,252
28.394857,84.124008,51.165691,10.451526,Nepal,Germany,259
-35.675147,-71.542969,51.165691,10.451526,Chile,Germany,278
-0.023559,37.906193,51.165691,10.451526,Kenya,Germany,284
7.539989,-5.54708,51.165691,10.451526,C?te d'Ivoire,Germany,307
-0.789275,113.921327,51.165691,10.451526,Indonesia,Germany,312
4.570868,-74.297333,51.165691,10.451526,Colombia,Germany,334
37.09024,-95.712891,51.165691,10.451526,United States,Germany,344
-9.189967,-75.015152,51.165691,10.451526,Peru,Germany,353
15.552727,48.516388,51.165691,10.451526,Yemen,Germany,358
9.945587,-9.696645,51.165691,10.451526,Guinea,Germany,404
56.879635,24.603189,51.165691,10.451526,Latvia,Germany,431
12.862807,30.217636,51.165691,10.451526,Sudan,Germany,458
23.885942,45.079162,51.165691,10.451526,Saudi Arabia,Germany,458
21.521757,-77.781167,51.165691,10.451526,Cuba,Germany,463
8.460555,-11.779889,51.165691,10.451526,Sierra Leone,Germany,466
23.684994,90.356331,51.165691,10.451526,Bangladesh,Germany,475
30.585164,36.238414,51.165691,10.451526,Jordan,Germany,538
26.3351,17.228331,51.165691,10.451526,Libya,Germany,558
31.046051,34.851612,51.165691,10.451526,Israel,Germany,574
12.879721,121.774017,51.165691,10.451526,Philippines,Germany,605
26.820553,30.802498,51.165691,10.451526,Egypt,Germany,607
-14.235004,-51.92528,51.165691,10.451526,Brazil,Germany,658
33.886917,9.537499,51.165691,10.451526,Tunisia,Germany,770
35.907757,127.766922,51.165691,10.451526,South Korea,Germany,771
45.943161,24.96676,51.165691,10.451526,Romania,Germany,812
7.369722,12.354722,51.165691,10.451526,Cameroon,Germany,912
51.919438,19.145136,51.165691,10.451526,Poland,Germany,993
41.153332,20.168331,51.165691,10.451526,Albania,Germany,1076
42.708678,19.37439,51.165691,10.451526,Montenegro,Germany,1203
9.081999,8.675277,51.165691,10.451526,Nigeria,Germany,1237
28.033886,1.659626,51.165691,10.451526,Algeria,Germany,1336
7.946527,-1.023194,51.165691,10.451526,Ghana,Germany,1339
41.20438,74.766098,51.165691,10.451526,Kyrgyzstan,Germany,1370
42.315407,43.356892,51.165691,10.451526,Georgia,Germany,1509
15.870032,100.992541,51.165691,10.451526,Thailand,Germany,1559
20.593684,78.96288,51.165691,10.451526,India,Germany,1827
53.709807,27.953389,51.165691,10.451526,Belarus,Germany,1842
41.377491,64.585262,51.165691,10.451526,Uzbekistan,Germany,1918
5.152149,46.199616,51.165691,10.451526,Somalia,Germany,2190
-11.202692,17.873887,51.165691,10.451526,Angola,Germany,2463
40.069099,45.038189,51.165691,10.451526,Armenia,Germany,2527
48.019573,66.923684,51.165691,10.451526,Kazakhstan,Germany,2755
31.791702,-7.09262,51.165691,10.451526,Morocco,Germany,2866
8.619543,0.824782,51.165691,10.451526,Togo,Germany,3340
15.179384,39.782334,51.165691,10.451526,Eritrea,Germany,3480
9.145,40.489673,51.165691,10.451526,Ethiopia,Germany,3584
35.86166,104.195397,51.165691,10.451526,China,Germany,3613
47.411631,28.369885,51.165691,10.451526,Moldova,Germany,3823
-0.228021,15.827659,51.165691,10.451526,Congo [Republic],Germany,4418
30.375321,69.345116,51.165691,10.451526,Pakistan,Germany,4607
40.143105,47.576927,51.165691,10.451526,Azerbaijan,Germany,5315
7.873054,80.771797,51.165691,10.451526,Sri Lanka,Germany,6594
34.802075,38.996815,51.165691,10.451526,Syria,Germany,8205
33.854721,35.862285,51.165691,10.451526,Lebanon,Germany,9650
14.058324,108.277199,51.165691,10.451526,Viet Nam ,Germany,14043
32.427908,53.688046,51.165691,10.451526,Iran,Germany,15816
45.1,15.2,51.165691,10.451526,Croatia,Germany,16241
48.379433,31.16558,51.165691,10.451526,Ukraine,Germany,22156
43.915886,17.679076,51.165691,10.451526,Bosnia and Herzegovina,Germany,24697
33.93911,67.709953,51.165691,10.451526,Afghanistan,Germany,25108
61.52401,105.318756,51.165691,10.451526,Russia,Germany,35505
33.223191,43.679291,51.165691,10.451526,Iraq,Germany,38854
44.016521,21.005859,51.165691,10.451526,Serbia,Germany,98787
38.963745,35.243322,51.165691,10.451526,Turkey,Germany,161919
-3.373056,29.918886,7.946527,-1.023194,Burundi,Ghana,1
9.145,40.489673,7.946527,-1.023194,Ethiopia,Ghana,1
15.179384,39.782334,7.946527,-1.023194,Eritrea,Ghana,1
-1.940278,29.873888,7.946527,-1.023194,Rwanda,Ghana,2
7.369722,12.354722,7.946527,-1.023194,Cameroon,Ghana,2
15.454166,18.732207,7.946527,-1.023194,Chad,Ghana,3
9.081999,8.675277,7.946527,-1.023194,Nigeria,Ghana,4
-0.228021,15.827659,7.946527,-1.023194,Congo [Republic],Ghana,17
7.539989,-5.54708,7.946527,-1.023194,C?te d'Ivoire,Ghana,57
8.460555,-11.779889,7.946527,-1.023194,Sierra Leone,Ghana,132
12.862807,30.217636,7.946527,-1.023194,Sudan,Ghana,392
8.619543,0.824782,7.946527,-1.023194,Togo,Ghana,1796
6.428055,-9.429499,7.946527,-1.023194,Liberia,Ghana,15797
-25.274398,133.775136,39.074208,21.824312,Australia,Greece,1
-19.015438,29.154857,39.074208,21.824312,Zimbabwe,Greece,1
-11.202692,17.873887,39.074208,21.824312,Angola,Greece,1
11.803749,-15.180413,39.074208,21.824312,Guinea-Bissau,Greece,1
33.886917,9.537499,39.074208,21.824312,Tunisia,Greece,1
15.454166,18.732207,39.074208,21.824312,Chad,Greece,2
30.585164,36.238414,39.074208,21.824312,Jordan,Greece,2
-0.023559,37.906193,39.074208,21.824312,Kenya,Greece,3
6.428055,-9.429499,39.074208,21.824312,Liberia,Greece,3
26.820553,30.802498,39.074208,21.824312,Egypt,Greece,3
40.069099,45.038189,39.074208,21.824312,Armenia,Greece,3
48.379433,31.16558,39.074208,21.824312,Ukraine,Greece,3
7.946527,-1.023194,39.074208,21.824312,Ghana,Greece,4
31.791702,-7.09262,39.074208,21.824312,Morocco,Greece,4
41.153332,20.168331,39.074208,21.824312,Albania,Greece,4
14.058324,108.277199,39.074208,21.824312,Viet Nam ,Greece,5
15.179384,39.782334,39.074208,21.824312,Eritrea,Greece,5
35.86166,104.195397,39.074208,21.824312,China,Greece,5
7.369722,12.354722,39.074208,21.824312,Cameroon,Greece,6
20.593684,78.96288,39.074208,21.824312,India,Greece,6
7.539989,-5.54708,39.074208,21.824312,C?te d'Ivoire,Greece,7
26.3351,17.228331,39.074208,21.824312,Libya,Greece,7
28.033886,1.659626,39.074208,21.824312,Algeria,Greece,7
6.611111,20.939444,39.074208,21.824312,Central African Republic,Greece,9
41.377491,64.585262,39.074208,21.824312,Uzbekistan,Greece,11
44.016521,21.005859,39.074208,21.824312,Serbia,Greece,12
-3.373056,29.918886,39.074208,21.824312,Burundi,Greece,13
30.375321,69.345116,39.074208,21.824312,Pakistan,Greece,13
40.143105,47.576927,39.074208,21.824312,Azerbaijan,Greece,13
-1.940278,29.873888,39.074208,21.824312,Rwanda,Greece,17
61.52401,105.318756,39.074208,21.824312,Russia,Greece,18
23.684994,90.356331,39.074208,21.824312,Bangladesh,Greece,20
9.145,40.489673,39.074208,21.824312,Ethiopia,Greece,22
5.152149,46.199616,39.074208,21.824312,Somalia,Greece,24
8.460555,-11.779889,39.074208,21.824312,Sierra Leone,Greece,24
33.854721,35.862285,39.074208,21.824312,Lebanon,Greece,26
7.873054,80.771797,39.074208,21.824312,Sri Lanka,Greece,31
-0.228021,15.827659,39.074208,21.824312,Congo [Republic],Greece,35
34.802075,38.996815,39.074208,21.824312,Syria,Greece,39
9.081999,8.675277,39.074208,21.824312,Nigeria,Greece,40
12.862807,30.217636,39.074208,21.824312,Sudan,Greece,53
33.93911,67.709953,39.074208,21.824312,Afghanistan,Greece,178
38.963745,35.243322,39.074208,21.824312,Turkey,Greece,225
32.427908,53.688046,39.074208,21.824312,Iran,Greece,261
33.223191,43.679291,39.074208,21.824312,Iraq,Greece,942
15.199999,-86.241905,15.783471,-90.230759,Honduras,Guatemala,1
21.521757,-77.781167,15.783471,-90.230759,Cuba,Guatemala,1
35.86166,104.195397,15.783471,-90.230759,China,Guatemala,1
13.794185,-88.89653,15.783471,-90.230759,El Salvador,Guatemala,23
12.865416,-85.207229,15.783471,-90.230759,Nicaragua,Guatemala,104
-11.202692,17.873887,9.945587,-9.696645,Angola,Guinea,1
6.611111,20.939444,9.945587,-9.696645,Central African Republic,Guinea,1
7.369722,12.354722,9.945587,-9.696645,Cameroon,Guinea,1
13.443182,-15.310139,9.945587,-9.696645,Gambia,Guinea,1
15.454166,18.732207,9.945587,-9.696645,Chad,Guinea,1
5.152149,46.199616,9.945587,-9.696645,Somalia,Guinea,2
1.373333,32.290275,9.945587,-9.696645,Uganda,Guinea,3
8.619543,0.824782,9.945587,-9.696645,Togo,Guinea,3
9.081999,8.675277,9.945587,-9.696645,Nigeria,Guinea,3
-3.373056,29.918886,9.945587,-9.696645,Burundi,Guinea,7
-1.940278,29.873888,9.945587,-9.696645,Rwanda,Guinea,11
-0.228021,15.827659,9.945587,-9.696645,Congo [Republic],Guinea,19
7.539989,-5.54708,9.945587,-9.696645,C?te d'Ivoire,Guinea,3864
8.460555,-11.779889,9.945587,-9.696645,Sierra Leone,Guinea,6460
6.428055,-9.429499,9.945587,-9.696645,Liberia,Guinea,11097
7.946527,-1.023194,11.803749,-15.180413,Ghana,Guinea-Bissau,1
8.619543,0.824782,11.803749,-15.180413,Togo,Guinea-Bissau,1
9.945587,-9.696645,11.803749,-15.180413,Guinea,Guinea-Bissau,2
-0.228021,15.827659,11.803749,-15.180413,Congo [Republic],Guinea-Bissau,3
9.081999,8.675277,11.803749,-15.180413,Nigeria,Guinea-Bissau,3
-3.373056,29.918886,11.803749,-15.180413,Burundi,Guinea-Bissau,4
7.539989,-5.54708,11.803749,-15.180413,C?te d'Ivoire,Guinea-Bissau,54
6.428055,-9.429499,11.803749,-15.180413,Liberia,Guinea-Bissau,109
8.460555,-11.779889,11.803749,-15.180413,Sierra Leone,Guinea-Bissau,209
14.497401,-14.452362,11.803749,-15.180413,Senegal,Guinea-Bissau,7492
9.145,40.489673,18.971187,-72.285215,Ethiopia,Haiti,1
33.223191,43.679291,18.971187,-72.285215,Iraq,Haiti,2
4.570868,-74.297333,15.199999,-86.241905,Colombia,Honduras,4
32.427908,53.688046,15.199999,-86.241905,Iran,Honduras,4
21.521757,-77.781167,15.199999,-86.241905,Cuba,Honduras,7
